"名称","住所","MTENO","LinkNo","経度","緯度","分類"
"","","6","1838","135.415796269366","34.2960685641059","埋蔵文化財包蔵地_点"
"","","40","1871","135.421236603483","34.2876908796374","埋蔵文化財包蔵地_点"
"","","38","1869","135.426043561191","34.2785518347839","埋蔵文化財包蔵地_点"
"","","26","1858","135.423498187769","34.2815927414115","埋蔵文化財包蔵地_点"
"","","2","1883","135.446376331328","34.2907667004789","埋蔵文化財包蔵地_点"
"","","28","1860","135.449674154303","34.2416350362844","埋蔵文化財包蔵地_点"
"","","29","1861","135.431181497085","34.2421724081091","埋蔵文化財包蔵地_点"
"","","7","1888","135.432657002786","34.2450449841585","埋蔵文化財包蔵地_点"
"","","30","2223","135.501978920413","34.3019548260069","埋蔵文化財包蔵地_点"
"","","17","2211","135.469761807154","34.2893584513903","埋蔵文化財包蔵地_点"
"","","18","1912","135.41444166718","34.1877538891108","埋蔵文化財包蔵地_点"
"","","16","1746","135.431776770256","34.1400884030542","埋蔵文化財包蔵地_点"
"","","15","2483","135.451447087677","34.0969673571849","埋蔵文化財包蔵地_点"
"","","35","1866","135.444890678446","34.2203482576444","埋蔵文化財包蔵地_点"
"","","36","1867","135.451288610594","34.2170527778483","埋蔵文化財包蔵地_点"
"","","14","1908","135.450655281029","34.1823125195268","埋蔵文化財包蔵地_点"
"","","19","1749","135.450922470459","34.1787813929547","埋蔵文化財包蔵地_点"
"","","25","1754","135.486598546779","34.1868129926956","埋蔵文化財包蔵地_点"
"","","3","1733","135.479284778524","34.1838892654697","埋蔵文化財包蔵地_点"
"","","21","1853","135.461717031902","34.2210604925208","埋蔵文化財包蔵地_点"
"","","32","1864","135.452300936714","34.2204706712615","埋蔵文化財包蔵地_点"
"","","10","1740","135.479298988927","34.1787247393827","埋蔵文化財包蔵地_点"
"","","11","1741","135.475606352378","34.1803797133088","埋蔵文化財包蔵地_点"
"","","16","2484","135.499504409272","34.1186291091605","埋蔵文化財包蔵地_点"
"","","17","1747","135.459638116367","34.1582321734209","埋蔵文化財包蔵地_点"
"","","18","1850","135.416219381611","34.260457788973","埋蔵文化財包蔵地_点"
"","","7","2201","135.475832015455","34.2763267219624","埋蔵文化財包蔵地_点"
"","","29","2222","135.467739052132","34.2782931392109","埋蔵文化財包蔵地_点"
"","","12","2206","135.46812598492","34.2770459006663","埋蔵文化財包蔵地_点"
"","","28","2221","135.469641604958","34.2851929506329","埋蔵文化財包蔵地_点"
"","","8","2202","135.478713751557","34.2943128240041","埋蔵文化財包蔵地_点"
"","","9","2203","135.480715746299","34.2931831323557","埋蔵文化財包蔵地_点"
"","","26","2219","135.523279628538","34.3037497611291","埋蔵文化財包蔵地_点"
"","","27","2220","135.517831508921","34.3065221926793","埋蔵文化財包蔵地_点"
"","","19","2213","135.52489568578","34.3162212193852","埋蔵文化財包蔵地_点"
"","","18","2212","135.52534535163","34.3084804498454","埋蔵文化財包蔵地_点"
"","","23","2216","135.495225695622","34.3009847480516","埋蔵文化財包蔵地_点"
"","","16","2210","135.515208539409","34.3088804203441","埋蔵文化財包蔵地_点"
"","","3","2197","135.500313756324","34.3007505158647","埋蔵文化財包蔵地_点"
"","","13","2207","135.521481826268","34.262077116714","埋蔵文化財包蔵地_点"
"","","25","2218","135.498939193058","34.2651320181152","埋蔵文化財包蔵地_点"
"","","24","2217","135.502664695519","34.2641031222566","埋蔵文化財包蔵地_点"
"","","4","2198","135.487655802634","34.2968041703754","埋蔵文化財包蔵地_点"
"","","17","2485","135.503581629585","34.116367209008","埋蔵文化財包蔵地_点"
"","","9","2984","135.465490700519","33.9599760416338","埋蔵文化財包蔵地_点"
"","","6","2981","135.468241654343","33.9571111953349","埋蔵文化財包蔵地_点"
"","","7","2982","135.46918099469","33.9567081116598","埋蔵文化財包蔵地_点"
"","","8","2983","135.466028627397","33.9578796727267","埋蔵文化財包蔵地_点"
"","","4","2979","135.436359708177","33.9711027725014","埋蔵文化財包蔵地_点"
"","","13","2988","135.497563293477","34.0206661415392","埋蔵文化財包蔵地_点"
"","","2","3714","135.509454446037","33.556217378341","埋蔵文化財包蔵地_点"
"","","3","3715","135.50244123152","33.5583746331181","埋蔵文化財包蔵地_点"
"","","7","3719","135.497407271336","33.5483390530371","埋蔵文化財包蔵地_点"
"","","10","3723","135.511749917489","33.5623196953493","埋蔵文化財包蔵地_点"
"","","9","3722","135.50835330245","33.5501716413361","埋蔵文化財包蔵地_点"
"","","1","3614","135.4593715994","33.5718590428295","埋蔵文化財包蔵地_点"
"","","2","3615","135.460707275475","33.5790861344007","埋蔵文化財包蔵地_点"
"","","4","3617","135.465547118598","33.5809279322043","埋蔵文化財包蔵地_点"
"","","5","3618","135.463111196218","33.5854243648261","埋蔵文化財包蔵地_点"
"","","10","3623","135.446528549262","33.5586432030396","埋蔵文化財包蔵地_点"
"","","1","3713","135.485086858058","33.5500744778456","埋蔵文化財包蔵地_点"
"","","13","3626","135.465567691727","33.5844788365184","埋蔵文化財包蔵地_点"
"","","9","3622","135.471298303283","33.5694604790704","埋蔵文化財包蔵地_点"
"","","16","3629","135.459415833423","33.5816527778214","埋蔵文化財包蔵地_点"
"","","8","3621","135.46487973198","33.5796800607772","埋蔵文化財包蔵地_点"
"","","6","3718","135.488556023472","33.5516044430056","埋蔵文化財包蔵地_点"
"","","3","3616","135.459500180313","33.5778704279484","埋蔵文化財包蔵地_点"
"","","4","3716","135.495260550005","33.5564956464635","埋蔵文化財包蔵地_点"
"","","14","3627","135.46470224912","33.5730115954204","埋蔵文化財包蔵地_点"
"","","3","3425","135.491752043296","33.901899009792","埋蔵文化財包蔵地_点"
"","","17","3439","135.493254444028","33.8950763885489","埋蔵文化財包蔵地_点"
"","","12","2987","135.512944741678","33.9929825933054","埋蔵文化財包蔵地_点"
"","","12","3434","135.494416389038","33.8993436110181","埋蔵文化財包蔵地_点"
"","","10","3432","135.484624177884","33.8965163451988","埋蔵文化財包蔵地_点"
"","","2","3424","135.510148889265","33.9276355556199","埋蔵文化財包蔵地_点"
"","","1","3423","135.492628697284","33.8895141786016","埋蔵文化財包蔵地_点"
"","","17","3630","135.530578902623","33.658836108711","埋蔵文化財包蔵地_点"
"","","49","3297","135.425477524862","33.7697639586131","埋蔵文化財包蔵地_点"
"","","46","3294","135.423342937496","33.7697107318887","埋蔵文化財包蔵地_点"
"","","140","3379","135.458735839653","33.8071946216273","埋蔵文化財包蔵地_点"
"","","48","3472","135.493547063505","33.7708695100991","埋蔵文化財包蔵地_点"
"","","47","3471","135.494264167301","33.7628319439828","埋蔵文化財包蔵地_点"
"","","51","3299","135.417978611337","33.8229913890714","埋蔵文化財包蔵地_点"
"","","9","3431","135.507312500182","33.9182044437825","埋蔵文化財包蔵地_点"
"","","4","2472","135.429732973527","34.0846166336739","埋蔵文化財包蔵地_点"
"","","82","3331","135.463545074294","33.7572951186854","埋蔵文化財包蔵地_点"
"","","52","3046","135.417986357718","33.8493322763527","埋蔵文化財包蔵地_点"
"","","4","3426","135.48155324877","33.8939517684343","埋蔵文化財包蔵地_点"
"","","11","2986","135.451328727718","34.0133354031694","埋蔵文化財包蔵地_点"
"","","13","3435","135.498546935571","33.8943407607907","埋蔵文化財包蔵地_点"
"","","11","3433","135.489238330992","33.9053303209989","埋蔵文化財包蔵地_点"
"","","50","3686","135.44908902501","33.7245410171655","埋蔵文化財包蔵地_点"
"","","3","3637","135.448481216649","33.7213009639617","埋蔵文化財包蔵地_点"
"","","53","3689","135.446970284558","33.7184736837713","埋蔵文化財包蔵地_点"
"","","4","3638","135.44274288241","33.7212843992655","埋蔵文化財包蔵地_点"
"","","49","3685","135.441032220732","33.7205477987015","埋蔵文化財包蔵地_点"
"","","5","3639","135.444810682212","33.71685951341","埋蔵文化財包蔵地_点"
"","","39","3675","135.44977158526","33.7128343746739","埋蔵文化財包蔵地_点"
"","","6","3640","135.446382627671","33.7093728495998","埋蔵文化財包蔵地_点"
"","","15","3649","135.438206860709","33.705121383624","埋蔵文化財包蔵地_点"
"","","65","3585","135.432635987573","33.6185254784516","埋蔵文化財包蔵地_点"
"","","69","3589","135.432942916214","33.6357618911716","埋蔵文化財包蔵地_点"
"","","70","3590","135.452305564822","33.6738692258596","埋蔵文化財包蔵地_点"
"","","68","3588","135.44418715154","33.6401880797158","埋蔵文化財包蔵地_点"
"","","55","3575","135.438198725895","33.6436251242205","埋蔵文化財包蔵地_点"
"","","15","3628","135.447579254083","33.5996048847128","埋蔵文化財包蔵地_点"
"","","12","3625","135.442762838275","33.5960114351839","埋蔵文化財包蔵地_点"
"","","11","3624","135.449653932227","33.5911744406581","埋蔵文化財包蔵地_点"
"","","12","3646","135.439426015909","33.6986157045176","埋蔵文化財包蔵地_点"
"","","51","3687","135.439124245945","33.6930481461466","埋蔵文化財包蔵地_点"
"","","36","3672","135.443907203652","33.7002235797908","埋蔵文化財包蔵地_点"
"","","27","3661","135.448044248582","33.7024455016833","埋蔵文化財包蔵地_点"
"","","61","3697","135.427746703196","33.6981877658595","埋蔵文化財包蔵地_点"
"","","55","3691","135.423063073763","33.6958970100877","埋蔵文化財包蔵地_点"
"","","33","3669","135.425024116836","33.6874804486484","埋蔵文化財包蔵地_点"
"","","14","3648","135.427699566202","33.6866081667412","埋蔵文化財包蔵地_点"
"","","54","3690","135.428005518612","33.6889958013643","埋蔵文化財包蔵地_点"
"","","13","3647","135.429620387213","33.6894258727784","埋蔵文化財包蔵地_点"
"","","24","3658","135.432120932521","33.6903300722184","埋蔵文化財包蔵地_点"
"","","23","3657","135.433554240874","33.6932079368721","埋蔵文化財包蔵地_点"
"","","11","3645","135.464698871698","33.7126495005553","埋蔵文化財包蔵地_点"
"","","29","3701","135.469006529058","33.7101718426208","埋蔵文化財包蔵地_点"
"","","48","3684","135.471226477729","33.7121639533203","埋蔵文化財包蔵地_点"
"","","58","3694","135.470737621913","33.71433900766","埋蔵文化財包蔵地_点"
"","","25","3659","135.469127256187","33.7145176958607","埋蔵文化財包蔵地_点"
"","","38","3674","135.465066220201","33.677919238868","埋蔵文化財包蔵地_点"
"","","47","3683","135.467015279399","33.714402988218","埋蔵文化財包蔵地_点"
"","","28","3662","135.472838359333","33.7150539557294","埋蔵文化財包蔵地_点"
"","","9","3643","135.467357970281","33.7216162944444","埋蔵文化財包蔵地_点"
"","","42","3678","135.469902887234","33.7231172854796","埋蔵文化財包蔵地_点"
"","","26","3660","135.478282166486","33.7216894508376","埋蔵文化財包蔵地_点"
"","","10","3490","135.496576571204","33.7305301512348","埋蔵文化財包蔵地_点"
"","","62","3698","135.477751985587","33.7193295419721","埋蔵文化財包蔵地_点"
"","","46","3682","135.477218727932","33.7173905864173","埋蔵文化財包蔵地_点"
"","","59","3695","135.472712813778","33.7180394129589","埋蔵文化財包蔵地_点"
"","","34","3670","135.453266468321","33.6770310500223","埋蔵文化財包蔵地_点"
"","","41","3677","135.452324999099","33.7129045889319","埋蔵文化財包蔵地_点"
"","","31","3667","135.453308665018","33.7030102374642","埋蔵文化財包蔵地_点"
"","","50","3570","135.41776697682","33.6828001723248","埋蔵文化財包蔵地_点"
"","","30","3666","135.4541355532","33.7069554514958","埋蔵文化財包蔵地_点"
"","","32","3668","135.458738802311","33.7061902076377","埋蔵文化財包蔵地_点"
"","","20","3654","135.460358567277","33.7081124821609","埋蔵文化財包蔵地_点"
"","","57","3693","135.462359663235","33.7090686626318","埋蔵文化財包蔵地_点"
"","","8","3642","135.458033053985","33.7225295366594","埋蔵文化財包蔵地_点"
"","","89","3338","135.426786737564","33.7502199779344","埋蔵文化財包蔵地_点"
"","","80","3329","135.434264166636","33.7486088886596","埋蔵文化財包蔵地_点"
"","","83","3332","135.424297004162","33.7315580853528","埋蔵文化財包蔵地_点"
"","","84","3333","135.421126738991","33.7316111533007","埋蔵文化財包蔵地_点"
"","","81","3330","135.455789790369","33.7508182593659","埋蔵文化財包蔵地_点"
"","","3","3444","135.505682909468","33.7759119256745","埋蔵文化財包蔵地_点"
"","","12","3449","135.512943467522","33.7890866841608","埋蔵文化財包蔵地_点"
"","","10","3447","135.511814686988","33.77939195278","埋蔵文化財包蔵地_点"
"","","50","3474","135.504983855815","33.7774019683069","埋蔵文化財包蔵地_点"
"","","13","3450","135.527472961057","33.7944459625316","埋蔵文化財包蔵地_点"
"","","11","3448","135.51873176274","33.7694892493354","埋蔵文化財包蔵地_点"
"","","63","3583","135.420549429669","33.6790178826903","埋蔵文化財包蔵地_点"
"","","43","3679","135.419012750787","33.7097705642434","埋蔵文化財包蔵地_点"
"","","16","3650","135.430779828567","33.7026567422719","埋蔵文化財包蔵地_点"
"","","40","3704","135.433676753441","33.7033113632192","埋蔵文化財包蔵地_点"
"","","1","3705","135.433931350404","33.7025728478323","埋蔵文化財包蔵地_点"
"","","2","3706","135.434443372662","33.702183211081","埋蔵文化財包蔵地_点"
"","","4","3708","135.432843743981","33.7017803407487","埋蔵文化財包蔵地_点"
"","","3","3707","135.434849063775","33.7020637604527","埋蔵文化財包蔵地_点"
"","","17","3651","135.427666821365","33.7017100955726","埋蔵文化財包蔵地_点"
"","","37","3673","135.421042479586","33.6996300627963","埋蔵文化財包蔵地_点"
"","","18","3652","135.421928921564","33.6976355797048","埋蔵文化財包蔵地_点"
"","","52","3688","135.446259142024","33.7252297401206","埋蔵文化財包蔵地_点"
"","","169","3407","135.442639469796","33.7450289246967","埋蔵文化財包蔵地_点"
