"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","3877","3","56図","太地Ⅰ遺跡","たいじⅠいせき","太地3394の23","出土地","縄文","山麓","石斧（海浜部）","0","28 太地町","135.945761572381","33.5899331590609","埋蔵文化財包蔵地_面"
"","","3721","8-2","54図","佐本Ⅱ遺跡","さもとにいせき","佐本","松煙生産跡？","近世","丘陵斜面","煙焼部片散在","0","24 すさみ町","135.631243702242","33.6065507907831","埋蔵文化財包蔵地_面"
"","","3720","8-1","54図","佐本Ⅰ遺跡","さもといちいせき","佐本","松煙生産跡？","近世","丘陵斜面","煙通","0","24 すさみ町","135.630466967298","33.6069214498808","埋蔵文化財包蔵地_面"
"","","3717","5","59図","里野石斧出土地","さとのせきふしゅつどち","里野","出土地","弥生","平地","石斧","0","24 すさみ町","135.627696387987","33.5120990597246","埋蔵文化財包蔵地_面"
"","","3819","3","51図","山上不動堂跡","やまがみふどうどうあと","那智山","寺院跡","室町","山腹","石垣","県史跡","27 那智勝浦町","135.889398203679","33.6763083433398","埋蔵文化財包蔵地_面"
"","","3818","2","51図","花山法皇御籠所跡","かざんほうおうおんこもりしょあと","那智山","屋敷跡","鎌倉","山腹","古瀬戸、山茶碗","県史跡","27 那智勝浦町","135.888132977031","33.6771844126584","埋蔵文化財包蔵地_面"
"","","3486","8","48図","熊野経塚","いやきょうづか","熊野","経塚","中世","丘陵裾","石碑","0","21 田辺市大塔地区","135.616210472379","33.7116945796106","埋蔵文化財包蔵地_面"
"","","3791","16","63図","大森山丘陵遺跡（A地点）","おおもりやまきゅうりょういせき","須江","散布地","縄文","丘陵上","縄文土器、サヌカイト、■片石器","0","26 串本町串本地区","135.829828158866","33.4673199063216","埋蔵文化財包蔵地_面"
"","","3793","18","63図","大森山丘陵遺跡（C地点）","おおもりやまきゅうりょういせき","須江","散布地","縄文","丘陵上","石鏃","0","26 串本町串本地区","135.832426183275","33.4673893068013","埋蔵文化財包蔵地_面"
"","","3782","7","63図","西ノ岡古墳","にしのおかこふん","串本","古墳","古墳","丘陵端","円墳、勾玉","0","26 串本町串本地区","135.775593087931","33.4702744484794","埋蔵文化財包蔵地_面"
"","","3482","4","48図","三川古銭出土地","みかわこせんしゅつどち","熊野","出土地","0","丘陵裾","古銭","0","21 田辺市大塔地区","135.599428649568","33.6993972214413","埋蔵文化財包蔵地_面"
"","","3485","7","48図","西大谷経塚","にしおおたにきょうづか","西大谷","経塚","中世","丘陵裾","0","0","21 田辺市大塔地区","135.595078835289","33.7182349772521","埋蔵文化財包蔵地_面"
"","","3483","5","48図","嶋野松煙窯跡","しまのしょうえんかまあと","下川下","松煙生産跡","0","丘陵裾","煙筒","0","21 田辺市大塔地区","135.587886567701","33.7426755088688","埋蔵文化財包蔵地_面"
"","","3427","5","29図","広井原経塚","ひろいはらきょうづか","広井原","経塚","鎌倉","丘陵","和鏡（4）、白磁合子、刀子","0","21 田辺市龍神地区","135.536604464898","33.9326031404871","埋蔵文化財包蔵地_面"
"","","3466","42","35図","大平山遺跡","おおひらやまいせき","小松原","松煙生産跡","近世","丘陵","土器","0","21 田辺市中辺路地区","135.55097264385","33.8673645009464","埋蔵文化財包蔵地_面"
"","","3429","7","29図","殿垣内遺跡","とのがいといせき","龍神","墳墓","室町","丘陵裾","宝篋印塔、備前焼蔵骨器","0","21 田辺市龍神地区","135.561293972559","34.0004851839489","埋蔵文化財包蔵地_面"
"","","3451","17","35図","成川松煙窯跡","なるかわしょうえんかまあと","小松原","松煙生産跡","近世","丘陵","0","0","21 田辺市中辺路地区","135.562869845215","33.8713134313243","埋蔵文化財包蔵地_面"
"","","3476","52","42図","高原経塚出土地","たかはらきょうづかしゅつどち","高原","出土地","古代～中世","山林","0","0","21 田辺市中辺路地区","135.537765356069","33.7963376227166","埋蔵文化財包蔵地_面"
"","","3452","18","42図","瀬の川松煙窯跡","せのかわしょうえんかまあと","近露","松煙生産跡","近世","丘陵","0","タタラ煙道4本がある","21 田辺市中辺路地区","135.587457046345","33.8010871439995","埋蔵文化財包蔵地_面"
"","","3467","43","42図","近露遺跡","ちかつゆいせき","近露","松煙生産跡？","近世","丘陵","煙道奥壁","0","21 田辺市中辺路地区","135.603251679116","33.8241012554433","埋蔵文化財包蔵地_面"
"","","2151","29-2","8図","市脇2号墳","0","市脇","古墳","古墳","山麓","円墳、横穴式石室","","06 橋本市橋本地区","135.596731588596","34.317357919691","埋蔵文化財包蔵地_面"
"","","2233","1","8図","真田古墳","さなだこふん","九度山","古墳","古墳","河岸段丘","横穴式石室、須恵器、土師器","","08 九度山町","135.561529166197","34.2906045871416","埋蔵文化財包蔵地_面"
"","","2169","3","8図","名古曽墳墓","なごそふんぼ","名古曽","墳墓","奈良","丘陵","石櫃、三彩蔵骨器","県史跡","06 橋本市高野口地区","135.566688730054","34.3128814368442","埋蔵文化財包蔵地_面"
"","","2185","19","8図","名古曽一里塚","なごそいちりつか","名古曽","一里塚","近世","丘陵裾","北塚残存","","06 橋本市高野口地区","135.566515398951","34.3122835419717","埋蔵文化財包蔵地_面"
"","","2153","29-4","8図","市脇4号墳","0","市脇","古墳","古墳","山麓","円墳","","06 橋本市橋本地区","135.597365894216","34.3171542850722","埋蔵文化財包蔵地_面"
"","","2154","29-5","8図","市脇5号墳","0","市脇","古墳","古墳","山麓","円墳","","06 橋本市橋本地区","135.597766646838","34.317217432309","埋蔵文化財包蔵地_面"
"","","2162","58-1","8図","市脇東膳那1号墳","0","市脇","古墳","古墳","丘陵端","円墳、周濠、須恵器堤瓶","","06 橋本市橋本地区","135.601601432818","34.3165872213856","埋蔵文化財包蔵地_面"
"","","2163","58-2","8図","市脇東膳那2号墳","0","市脇","古墳","古墳","丘陵端","円墳、周濠、須恵器堤瓶","","06 橋本市橋本地区","135.601816942993","34.3162392754574","埋蔵文化財包蔵地_面"
"","","2150","29-1","8図","市脇1号墳","0","市脇","古墳","古墳","山麓","円墳、横穴式石室","","06 橋本市橋本地区","135.597599470728","34.3171240844131","埋蔵文化財包蔵地_面"
"","","2157","29-8","8図","市脇8号墳","0","市脇","古墳","古墳","山麓","円墳","","06 橋本市橋本地区","135.597315035115","34.3174232982048","埋蔵文化財包蔵地_面"
"","","2164","58-3","8図","市脇東膳那3号墳","0","市脇","古墳","古墳","丘陵端","円墳、周濠、横穴式石室、須恵器","","06 橋本市橋本地区","135.60156493198","34.3158665357299","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.58404652914","34.3184935768668","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.583998528945","34.3178639563476","埋蔵文化財包蔵地_面"
"","","2156","29-7","8図","市脇7号墳","0","市脇","古墳","古墳","山麓","円墳","","06 橋本市橋本地区","135.597437277418","34.3173340038209","埋蔵文化財包蔵地_面"
"","","2155","29-6","8図","市脇6号墳","0","市脇","古墳","古墳","山麓","円墳","","06 橋本市橋本地区","135.597592913151","34.3172656525323","埋蔵文化財包蔵地_面"
"","","1838","6","7図","弁天山経塚","べんてんやまきょうづか","上丹生谷","経塚","江戸","山腹","","","04 紀の川市粉河地区","135.415882386723","34.2953932021132","埋蔵文化財包蔵地_面"
"","","1839","7","7図","観音山経塚","かんのんやまきょうづか","上丹生谷","経塚","江戸","山頂","","","04 紀の川市粉河地区","135.413325257268","34.2989447015914","埋蔵文化財包蔵地_面"
"","","2206","12","7図","西渋田1号墳","にししぶたいちごうふん","西渋田","古墳","古墳","丘陵端","箱式石棺、鉄刀、人骨","","07 かつらぎ町かつらぎ地区","135.467546219299","34.2768104594728","埋蔵文化財包蔵地_面"
"","","2196","2","8図","妙寺墳墓","みょうじふんぼ","妙寺","墳墓","奈良","山麓","蔵骨器","","07 かつらぎ町かつらぎ地区","135.525501999381","34.3174095378261","埋蔵文化財包蔵地_面"
"","","2223","30","8図","加陀寺前経塚","かだじまえきょうづか","大藪","経塚","古代～中世","丘陵頂","銅鏡、刀子","0","07 かつらぎ町かつらぎ地区","135.501846411546","34.3014024900098","埋蔵文化財包蔵地_面"
"","","2202","8","7図","笠田東墳墓","かせだひがしふんぼ","笠田東","墳墓","","丘陵端","径2m、高1mの盛土が2基ある。","","07 かつらぎ町かつらぎ地区","135.478164186451","34.2941265740506","埋蔵文化財包蔵地_面"
"","","2980","5","28図","串本の宝篋印塔","くしもとのほうきょういんとう","串本","石塔","室町","丘陵裾","昭和61年現在の地に移る。","0","18 日高川町美山地区","135.415152120168","33.955299838611","埋蔵文化財包蔵地_面"
"","","2983","8","28図","寒川経塚","そうがわきょうづか","寒川","経塚","鎌倉","丘陵裾","和鏡、陶壺","0","18 日高川町美山地区","135.466061817642","33.9572779094159","埋蔵文化財包蔵地_面"
"","","2979","4","28図","平の段経塚","たいらのだんきょうづか","初湯川","経塚","鎌倉","山腹","和鏡、合子、刀子","0","18 日高川町美山地区","135.436445884298","33.9704651451411","埋蔵文化財包蔵地_面"
"","","3331","82","41図","馬我野遺跡","ばがのいせき","上野","経塚","江戸","山腹","一字一石経","0","21 田辺市田辺地区","135.463527396974","33.7568050113566","埋蔵文化財包蔵地_面"
"","","3713","1","57図","上ミ山古墳","かみやまこふん","周参見","古墳","古墳","丘陵端","円墳、横穴式石室、須恵器（高杯）、土師器、武器、工具、玉類、金環","0","24 すさみ町","135.485096268738","33.5495953205781","埋蔵文化財包蔵地_面"
"","","3431","9","35図","宮代遺跡","みやしろいせき","宮代","出土地","縄文","山腹","大型スクレイパー？","0","21 田辺市龍神地区","135.50732957308","33.9176005217204","埋蔵文化財包蔵地_面"
"","","3423","1","34図","丹生神社経塚","にゅうじんじゃきょうづか","東","経塚","平安","河岸段丘","和鏡（6）、合子（1）、刀子（11）","0","21 田辺市龍神地区","135.492589056652","33.8889741664228","埋蔵文化財包蔵地_面"
"","","3706","40-2","47図","岩田2号墳","0","岩田","古墳","古墳","丘陵","0","0","23 上富田町","135.434399147656","33.7018565330128","埋蔵文化財包蔵地_面"
"","","3705","40-1","47図","岩田1号墳","0","岩田","古墳","古墳","丘陵","0","0","23 上富田町","135.433777435272","33.7022020284826","埋蔵文化財包蔵地_面"
"","","3583","63","47図","瀬田遺跡","せたいせき","内ノ川827","散布地","弥生","丘陵裾","磨製石斧","0","22 白浜町白浜地区","135.420536550844","33.6785070930042","埋蔵文化財包蔵地_面"
"","","3661","27","47図","岩田古銭出土地","いわだこせんしゅつどち","岩田1461","出土地","中世","丘陵","古銭、手焙","0","23 上富田町","135.448058602007","33.7018389810821","埋蔵文化財包蔵地_面"
"","","3673","37","47図","朝来古墳","あっそこふん","朝来","古墳","古墳","山頂","円墳","0","23 上富田町","135.421115431796","33.6990739234489","埋蔵文化財包蔵地_面"
"","","3707","40-3","47図","岩田3号墳","0","岩田","古墳","古墳","丘陵","0","0","23 上富田町","135.43482126907","33.7017235173406","埋蔵文化財包蔵地_面"
"","","3652","18","47図","朝来経塚","あっそきょうづか","朝来","経塚","江戸","山頂","0","0","23 上富田町","135.421924243395","33.6970875317063","埋蔵文化財包蔵地_面"
"","","3708","40-4","47図","岩田4号墳","0","岩田","古墳","古墳","丘陵","円墳、石室一部残存","","23 上富田町","135.432841569556","33.7013353026632","埋蔵文化財包蔵地_面"
"","","3575","55","52図","富田坂タタラ群１号遺跡","とんだざかたたらぐんいちごういせき","十九渕","精錬所跡","近世","山腹","土器（壷）","0","22 白浜町白浜地区","135.438216714197","33.6431357309684","埋蔵文化財包蔵地_面"
"","","3589","69","52図","富田坂タタラ群4号遺跡","とんだざかたたらぐんよんごういせき","十九渕","精錬所跡","近世","丘陵裾","0","0","22 白浜町白浜地区","135.4329708454","33.6352930897652","埋蔵文化財包蔵地_面"
"","","3420","182","47図","後口谷銅鐸出土地","うしろだにどうたくしゅつどち","下三栖","出土地","弥生","丘陵","銅鐸","0","21 田辺市田辺地区","135.423557694518","33.7435840730151","埋蔵文化財包蔵地_面"
"","","3585","65","52図","富田坂タタラ群3号遺跡","とんだざかたたらぐんさんごういせき","椿","精錬所跡","近世","丘陵","0","0","22 白浜町白浜地区","135.432631997792","33.6179870826794","埋蔵文化財包蔵地_面"
"","","3588","68","52図","富田坂タタラ群2号遺跡","とんだざかたたらぐんにごういせき","十九渕","精錬所跡","近世","丘陵裾","0","0","22 白浜町白浜地区","135.444255960529","33.6397371973671","埋蔵文化財包蔵地_面"
"","","3674","38","47図","生馬板木遺跡","いくまいたぎいせき","生馬","松煙生産跡","近世","丘陵","0","0","23 上富田町","135.464324181123","33.6779255306003","埋蔵文化財包蔵地_面"
"","","3691","55","47図","馬川古銭出土地","うまかわこせんしゅつどち","朝来","出土地","中世","平地","古銭","0","23 上富田町","135.423075780309","33.6953900988623","埋蔵文化財包蔵地_面"
"","","3448","11","42図","観音寺の板碑","かんのんじのいたひ","石船","碑","室町","河岸段丘","0","0","21 田辺市中辺路地区","135.518773296704","33.768899877454","埋蔵文化財包蔵地_面"
"","","3449","12","42図","中芝の板碑","なかしばのいたひ","栗栖川","碑","南北朝","丘陵","0","調査の結果碑建立地には埋蔵文化財存在しない","21 田辺市中辺路地区","135.512947170834","33.788623275653","埋蔵文化財包蔵地_面"
"","","3442","1","42図","清姫墓の板碑","きよひめはかのいたひ","真砂","墳墓","南北朝","河岸段丘","0","0","21 田辺市中辺路地区","135.497749607248","33.757519371675","埋蔵文化財包蔵地_面"
"","","3474","50","42図","胎内乳岩古銭出土地","たいないちちいわこせんしゅつどち","栗栖川","出土地","中世～","山腹","古銭、土師器","0","21 田辺市中辺路地区","135.505030545823","33.7769167023649","埋蔵文化財包蔵地_面"
